state,district,census_code,cluster,cluster_name,silhouette,gmm_max_probability,fuzzy_membership,label_margin,confidence
Haryana,Panchkula,6001.0,2,"High development, strong clean energy",0.046525108838518146,0.8908985525399777,0.2649190193927954,1.106578473743837,borderline
Haryana,Panipat,6007.0,2,"High development, strong clean energy",0.03430527013318417,0.8811228700244346,0.21563368391785248,1.0710607123281646,borderline
Haryana,Rewari,6017.0,2,"High development, strong clean energy",0.06239582668613505,0.49171705018456513,0.28234848796441264,1.187974191626474,typical
Haryana,Rohtak,6014.0,2,"High development, strong clean energy",0.040442087806431985,0.8642841018911587,0.25353541300166876,1.1211964972410753,borderline
Haryana,Sirsa,6011.0,5,"Middle development, no standout gap",0.0070326572410309525,0.5505337112942243,0.21150785281782872,1.0444884610472,borderline
Haryana,Sonipat,6008.0,5,"Middle development, no standout gap",0.009719721148508486,0.8599490393882989,0.22836630600059543,1.065650636281108,borderline
Haryana,Yamunanagar,6003.0,2,"High development, strong clean energy",0.14155423289305832,0.8975654305728668,0.4026111850999475,1.6022003932347224,firm
Himachal Pradesh,Bilaspur,2008.0,5,"Middle development, no standout gap",0.12008348816509166,0.9466107205996801,0.27985161491172006,1.3437958092054334,typical
Himachal Pradesh,Chamba,2001.0,5,"Middle development, no standout gap",0.029978834876590234,0.8692650066677655,0.2696696915130677,1.1590540285588913,typical
Himachal Pradesh,Hamirpur,2006.0,2,"High development, strong clean energy",0.07886835473079752,0.8774563103490246,0.19922157144308297,1.121901582392081,borderline
Himachal Pradesh,Kangra,2002.0,2,"High development, strong clean energy",0.02748205646568523,0.8921673222257073,0.23063471227655505,1.0684037495366971,borderline
Himachal Pradesh,Kinnaur,2012.0,5,"Middle development, no standout gap",0.051738083890436305,0.6920783082127259,0.27125977980431343,1.2139335383192935,typical
Himachal Pradesh,Kullu,2004.0,5,"Middle development, no standout gap",0.07823431772250572,0.9172805556343243,0.2906022221314666,1.3329693293521414,typical
Himachal Pradesh,Lahul and Spiti,2003.0,5,"Middle development, no standout gap",0.055324826860859926,0.9112272984148222,0.28277040870304293,1.2528109666959042,typical
Himachal Pradesh,Mandi,2005.0,5,"Middle development, no standout gap",0.12480941029823571,0.8237456373560167,0.3002665052035823,1.3922166857211558,firm
Himachal Pradesh,Shimla,2011.0,5,"Middle development, no standout gap",0.06725783240535571,0.8631195908791571,0.30674924555084376,1.2404401077213512,typical
Himachal Pradesh,Sirmaur,2010.0,5,"Middle development, no standout gap",0.09071136126479887,0.9120338552019324,0.32976471764722537,1.354518757160949,firm
Himachal Pradesh,Solan,2009.0,5,"Middle development, no standout gap",0.0750374035811126,0.6563169650633616,0.34914283652767075,1.3236525709496771,typical
Himachal Pradesh,Una,2007.0,2,"High development, strong clean energy",0.08841964042770682,0.8932557624721512,0.22447124412247108,1.216984292357455,typical
Jammu Kashmir,Anantnag,1014.0,5,"Middle development, no standout gap",0.12318299722146642,0.9993391560318565,0.24653356954940872,1.3018960189683713,typical
Jammu Kashmir,Badgam,1002.0,5,"Middle development, no standout gap",0.12663170942345583,0.9998956795491244,0.2756750360890222,1.3305628982849804,typical
Jammu Kashmir,Bandipore,1009.0,5,"Middle development, no standout gap",0.0760611407087708,0.9960476273846229,0.2102233859895565,1.1826324314970686,typical
Jammu Kashmir,Baramula,1008.0,5,"Middle development, no standout gap",0.0430374435751246,0.9516804061271726,0.16128601859204608,1.0116442555162992,borderline
Jammu Kashmir,Doda,1016.0,1,"Low development, high tobacco & alcohol use and weak maternal care",-0.06082363066898717,0.9918195848151041,0.1705888672780739,1.0246865021450684,borderline
Jammu Kashmir,Ganderbal,1011.0,5,"Middle development, no standout gap",0.08972064544978624,0.9961117435401745,0.20464971285810746,1.1820668310860598,typical
Jammu Kashmir,Jammu,1021.0,5,"Middle development, no standout gap",0.07034645955914672,0.996919544327307,0.25477454951052064,1.1722501493035287,typical
Jammu Kashmir,Kathua,1007.0,5,"Middle development, no standout gap",0.09405267240774642,0.9985582808553248,0.2644213713289004,1.2593491253899998,typical
Jammu Kashmir,Kishtwar,1018.0,5,"Middle development, no standout gap",0.04806561976288879,0.9980550728083364,0.20988367086980977,1.126718880959823,borderline
Jammu Kashmir,Kulgam,1015.0,5,"Middle development, no standout gap",0.0949845392134805,0.9987252991736001,0.24288313358889435,1.2287765741511312,typical
Jammu Kashmir,Kupwara,1001.0,5,"Middle development, no standout gap",0.11001944234822955,0.9999564758384315,0.25214816866523254,1.2568658415142184,typical
Jammu Kashmir,Pulwama,1012.0,5,"Middle development, no standout gap",0.11012402893528354,0.9994076985565479,0.23249758875271365,1.2150105709666945,typical
Jammu Kashmir,Punch,1005.0,5,"Middle development, no standout gap",0.05072337257572229,0.9996544758898137,0.23283229411345113,1.1372700910180795,borderline
Jammu Kashmir,Rajouri,1006.0,5,"Middle development, no standout gap",0.07612962363608165,0.9997288681117478,0.24873380712233475,1.206994424053134,typical
Jammu Kashmir,Ramban,1017.0,4,"Middle development, weak schooling",0.060265176704207585,0.7803698386699175,0.19172476299679347,1.0958063741019577,borderline
Jammu Kashmir,Reasi,1020.0,4,"Middle development, weak schooling",0.030711236102860643,0.685579777580979,0.16966149488615725,1.0339959228001718,borderline
Jammu Kashmir,Samba,1022.0,5,"Middle development, no standout gap",0.111474194788889,0.9980980145189464,0.29735661576799516,1.3456569951541277,typical
Jammu Kashmir,Shupiyan,1013.0,5,"Middle development, no standout gap",0.1314064937272525,0.999993362897748,0.26035202981141364,1.3029061833183355,typical
Jammu Kashmir,Srinagar,1010.0,5,"Middle development, no standout gap",0.14677178378338676,0.9999233793029052,0.2544225250570382,1.3061852371799065,typical
Jammu Kashmir,Udhampur,1019.0,5,"Middle development, no standout gap",0.06706398471554614,0.9966963400955043,0.24573096363764368,1.2215241455065025,typical
Jharkhand,Bokaro,20010.0,6,"Low development, weak clean energy and weak civil registration",0.005424271003696921,0.43923236455483217,0.19519334861203053,1.061335178544981,borderline
Jharkhand,Chatra,20002.0,6,"Low development, weak clean energy and weak civil registration",0.1807516941022829,0.8853144942545086,0.3819552496717835,1.6393776634309538,firm
Jharkhand,Deoghar,20005.0,6,"Low development, weak clean energy and weak civil registration",0.2250152930190026,0.9296709800964382,0.3016049268713385,1.4085820994384401,firm
Jharkhand,Dhanbad,20009.0,6,"Low development, weak clean energy and weak civil registration",0.07401317080658347,0.8577138558715643,0.2544641229157793,1.2098696346769302,typical
Jharkhand,Dumka,20017.0,6,"Low development, weak clean energy and weak civil registration",0.18449777727272676,0.9742135875326944,0.3673069729084126,1.598698339450265,firm
Jharkhand,Garhwa,20001.0,6,"Low development, weak clean energy and weak civil registration",0.1631625483375835,0.9773174099338745,0.375151671963578,1.6124966992753713,firm
Jharkhand,Giridih,20004.0,6,"Low development, weak clean energy and weak civil registration",0.2095232299216525,0.9849349947362736,0.4145195812996775,1.7861409420680057,firm
Jharkhand,Godda,20006.0,6,"Low development, weak clean energy and weak civil registration",0.16059220556121617,0.9466861988540722,0.3826389803072882,1.6080466167155454,firm
Jharkhand,Gumla,20021.0,4,"Middle development, weak schooling",0.07591564457067758,0.9886965242920491,0.23250082340134642,1.1361751991513758,borderline
Jharkhand,Hazaribagh,20015.0,6,"Low development, weak clean energy and weak civil registration",0.09839649836739801,0.8994405576601455,0.2835122100821144,1.3206293175130215,typical
Jharkhand,Jamtara,20018.0,6,"Low development, weak clean energy and weak civil registration",0.07586178804259612,0.7663044752203951,0.2980825327380725,1.2640045207523665,typical
Jharkhand,Khunti,20020.0,6,"Low development, weak clean energy and weak civil registration",0.03999410980482094,0.8073196592272484,0.2141686738000419,1.1091110255510122,borderline
Jharkhand,Kodarma,20003.0,6,"Low development, weak clean energy and weak civil registration",0.07410176212193077,0.9831835458187296,0.2440583641386681,1.1828447295425635,typical
Jharkhand,Latehar,20014.0,6,"Low development, weak clean energy and weak civil registration",0.040767117939136684,0.9261552613060735,0.25550112115953033,1.1216642803640613,borderline
Jharkhand,Lohardaga,20011.0,4,"Middle development, weak schooling",0.1125598383916065,0.9823169754492816,0.28375955058228836,1.2992067745723963,typical
Jharkhand,Pakur,20008.0,6,"Low development, weak clean energy and weak civil registration",0.19036327155606841,0.934511516451659,0.32028004270974303,1.434315301737128,firm
Jharkhand,Palamu,20013.0,6,"Low development, weak clean energy and weak civil registration",0.10155969501835925,0.8673907662179873,0.32311485987690114,1.3529587219913977,firm
Jharkhand,Pashchimi Singhbhum,20023.0,6,"Low development, weak clean energy and weak civil registration",0.0851529811664565,0.6804938566758191,0.2412256226907635,1.186079344636162,typical
Jharkhand,Purbi Singhbhum,20012.0,5,"Middle development, no standout gap",-0.03170315997083028,0.696447160458226,0.21386733509784434,1.0390633055854306,borderline
Jharkhand,Ramgarh,20016.0,4,"Middle development, weak schooling",0.064223058762062,0.7250277423232064,0.22315789313772003,1.1382949244799139,borderline
Jharkhand,Ranchi,20019.0,4,"Middle development, weak schooling",0.09848872156505989,0.7785890972543054,0.2088996258369558,1.1129894040289294,borderline
Jharkhand,Sahibganj,20007.0,6,"Low development, weak clean energy and weak civil registration",0.21794245297721973,0.9548904512741112,0.36006464784516845,1.564680093544295,firm
Jharkhand,Saraikela-Kharsawan,,4,"Middle development, weak schooling",0.1336873390204556,0.9945334491698105,0.2738588680050175,1.3260468777716592,typical
Jharkhand,Simdega,20022.0,6,"Low development, weak clean energy and weak civil registration",0.0029245749801245988,0.5543967245059419,0.18613679160629842,1.0314652417028587,borderline
Karnataka,Bagalkot,29002.0,4,"Middle development, weak schooling",0.044191942749110286,0.9773505088016693,0.20320377206594503,1.0373470104333715,borderline
Karnataka,Bangalore,29018.0,2,"High development, strong clean energy",0.09792857675759595,0.6633578431786012,0.25434426279066086,1.1582689856741366,typical
Karnataka,Bangalore Rural,29029.0,2,"High development, strong clean energy",0.09867852872665281,0.9199182232312876,0.2821866158787895,1.2188408607728183,typical
Karnataka,Belgaum,29001.0,5,"Middle development, no standout gap",0.012264122945977068,0.9205443774194758,0.25215939640186524,1.166594339223642,typical
Karnataka,Bellary,29011.0,5,"Middle development, no standout gap",-0.019682550047901412,0.9351881861070697,0.18528476322173185,1.0233277205630547,borderline
Karnataka,Bidar,29004.0,4,"Middle development, weak schooling",0.10478102912618593,0.9284008152203453,0.2652492742305233,1.2571299597258732,typical
Karnataka,Bijapur,29003.0,7,"Middle development, weak women's agency",-0.04332404281550432,0.9795432953559031,0.23158482388358298,1.1391922671497918,borderline
Karnataka,Chamarajanagar,29024.0,2,"High development, strong clean energy",0.09809027893870083,0.9232143935956787,0.26660855475525397,1.2186903494882553,typical
Karnataka,Chikkaballapura,29028.0,2,"High development, strong clean energy",0.06689956156333424,0.7516552996356122,0.23130688684321382,1.1746671992175444,typical
Karnataka,Chikmagalur,29016.0,2,"High development, strong clean energy",0.09324614758567326,0.9387690791134978,0.30940142126634473,1.2403886635822001,typical
Karnataka,Chitradurga,29012.0,2,"High development, strong clean energy",0.07971846399740914,0.8844836787598809,0.2488292012174331,1.154943325122757,typical
Karnataka,Dakshina Kannada,29021.0,2,"High development, strong clean energy",0.1490386429094306,0.9196836161705441,0.32187685078020695,1.436915789620292,firm
Karnataka,Davanagere,29013.0,2,"High development, strong clean energy",0.03682280338866813,0.532430498835406,0.20784194006087064,1.1069919895180127,borderline
Karnataka,Dharwad,29008.0,2,"High development, strong clean energy",0.04081371987277819,0.5466264059332808,0.27156858614366525,1.0965851490103886,borderline
Karnataka,Gadag,29007.0,7,"Middle development, weak women's agency",-0.07081284842675735,0.9581687875254667,0.17073647983788554,1.0149590914865447,borderline
Karnataka,Gulbarga,29025.0,7,"Middle development, weak women's agency",-0.06093201926921649,0.9570993909813558,0.21593978123329666,1.0728623893470215,borderline
Karnataka,Hassan,29020.0,2,"High development, strong clean energy",0.07583380296908587,0.8337230025498722,0.2522067504687548,1.141207305665191,borderline
Karnataka,Haveri,29010.0,5,"Middle development, no standout gap",0.04756050670875016,0.8591784957949434,0.23107882064318505,1.2243899518583596,typical
Karnataka,Kodagu,29022.0,2,"High development, strong clean energy",0.15274046522697365,0.9586430557720197,0.29971815889648173,1.3687758673151644,firm
Karnataka,Kolar,29027.0,2,"High development, strong clean energy",0.12297593528305288,0.8619973648734808,0.3183720662705381,1.421116759515612,firm
Karnataka,Koppal,29006.0,4,"Middle development, weak schooling",0.06934892636642397,0.8416796941072522,0.184168919644231,1.0271583288440618,borderline
Karnataka,Mandya,29019.0,2,"High development, strong clean energy",0.08053244448059721,0.8947727826220124,0.24861625588319775,1.1556473714202138,typical
Karnataka,Mysore,29023.0,2,"High development, strong clean energy",0.07119378715442648,0.9194807349654399,0.2799661324550071,1.152674108429219,typical
Karnataka,Raichur,29005.0,6,"Low development, weak clean energy and weak civil registration",-0.004372765478828524,0.9622810260972395,0.19511484925476505,1.0366542970018215,borderline
Karnataka,Ramanagara,29030.0,2,"High development, strong clean energy",0.0957917286131234,0.8739210720265589,0.2695116576831304,1.2646662116452418,typical
Karnataka,Shimoga,29014.0,2,"High development, strong clean energy",0.10779640306318056,0.9369836346519005,0.31233786699455723,1.3000510555508824,typical
Karnataka,Tumkur,29017.0,2,"High development, strong clean energy",0.08582368847905483,0.9335243491145726,0.23634508596137155,1.1700393806726912,typical
Karnataka,Udupi,29015.0,2,"High development, strong clean energy",0.12186493115314756,0.9588790781278127,0.27455015590672227,1.3291443915189542,typical
Karnataka,Uttara Kannada,29009.0,2,"High development, strong clean energy",0.06332324858827318,0.710320487356795,0.25049587052685157,1.1340446835286921,borderline
Karnataka,Yadgir,29026.0,4,"Middle development, weak schooling",0.03546702909549897,0.8355542637780904,0.21032601685979563,1.0475241901599057,borderline
Kerala,Alappuzha,32011.0,3,"High development, strong schooling",0.09364023762856176,0.9975492032949593,0.2606793777063142,1.2386336476833217,typical
Kerala,Ernakulam,32008.0,3,"High development, strong schooling",0.13554053105447772,0.9988036025768355,0.34647209489873165,1.3910368701753761,firm
Kerala,Idukki,32009.0,3,"High development, strong schooling",0.06218540314768316,0.990163995751187,0.2985290841735643,1.2147096200555558,typical
Kerala,Kannur,32002.0,3,"High development, strong schooling",0.1264976010818895,0.9989254555672296,0.3134454973740147,1.3316498328927713,typical
Kerala,Kasaragod,32001.0,3,"High development, strong schooling",0.08230621622310713,0.9890268052016903,0.2808894778905179,1.2397706020747785,typical
Kerala,Kollam,32013.0,3,"High development, strong schooling",0.1618677561125728,0.9996895298964918,0.3646559872208352,1.4699238888772699,firm
Kerala,Kottayam,32010.0,3,"High development, strong schooling",0.09071046988195632,0.9973714893491957,0.2727626682502678,1.2378697658515552,typical
Kerala,Kozhikode,32004.0,3,"High development, strong schooling",0.13585616023118938,0.9994602145733631,0.3235793097107125,1.347265117210053,typical
Kerala,Malappuram,32005.0,3,"High development, strong schooling",0.04803920213260046,0.9760847445413781,0.23157609297389045,1.1126986900668348,borderline
Kerala,Palakkad,32006.0,3,"High development, strong schooling",0.05349993372902023,0.9487275179887918,0.22286583324655176,1.1260655564989472,borderline
Kerala,Pathanamthitta,32012.0,3,"High development, strong schooling",0.18974336055304797,0.9998230698599311,0.3428307654454919,1.4630707961482758,firm
Kerala,Thiruvananthapuram,32014.0,3,"High development, strong schooling",0.15200223431667997,0.9934333006918927,0.2647248784899112,1.3207358414500199,typical
Kerala,Thrissur,32007.0,3,"High development, strong schooling",0.17000817629923443,0.9998074403364359,0.33981936040443295,1.4364408538200693,firm
Kerala,Wayanad,32003.0,2,"High development, strong clean energy",0.04846366399981986,0.654769275937833,0.2625424572503794,1.0983044500558132,borderline
Ladakh,Kargil,1004.0,5,"Middle development, no standout gap",0.09924808194575012,0.9999171459478092,0.2480544374371907,1.2528493434126016,typical
Ladakh,Leh(Ladakh),1003.0,5,"Middle development, no standout gap",0.09828463503188213,0.9999705565509898,0.23168172045189547,1.2252708670399588,typical
Madhya Pradesh,Agar Malwa,,4,"Middle development, weak schooling",0.05643419438225096,0.9940408673627472,0.19269948311649512,1.066428848123252,borderline
Madhya Pradesh,Alirajpur,23048.0,4,"Middle development, weak schooling",0.190851441202242,0.995026750503361,0.3513401101828951,1.569958485173309,firm
Madhya Pradesh,Anuppur,23044.0,4,"Middle development, weak schooling",0.20022186051879806,0.9977414764752709,0.36266185032880144,1.6382911408764558,firm
Madhya Pradesh,Ashoknagar,23042.0,4,"Middle development, weak schooling",0.16786180258589642,0.562974270410422,0.33436965388490625,1.4496505150032593,firm
Madhya Pradesh,Balaghat,23040.0,4,"Middle development, weak schooling",0.13957355217369102,0.9956312997210544,0.28358033371898134,1.3132531358455688,typical
Madhya Pradesh,Barwani,23024.0,4,"Middle development, weak schooling",0.21773491589972516,0.9547270145787692,0.3927478752468978,1.7448880614277789,firm
Madhya Pradesh,Betul,23030.0,4,"Middle development, weak schooling",0.09206136102479497,0.9880489030670817,0.2903697785070525,1.187617693515623,typical
Madhya Pradesh,Bhind,23003.0,7,"Middle development, weak women's agency",-0.0785252505848842,0.9277779224698086,0.2652439685436373,1.069288258837592,borderline
Madhya Pradesh,Bhopal,23027.0,2,"High development, strong clean energy",0.044076384676210834,0.75769272404328,0.28406900006015384,1.1474203235551554,borderline
Madhya Pradesh,Burhanpur,23050.0,4,"Middle development, weak schooling",0.11088370626729797,0.7350594683508862,0.33527291769752776,1.2701328214280259,typical
Madhya Pradesh,Chhatarpur,23008.0,6,"Low development, weak clean energy and weak civil registration",0.018459234834261318,0.6528723450544577,0.25081109957965037,1.1099346261455991,borderline
Madhya Pradesh,Chhindwara,23038.0,4,"Middle development, weak schooling",0.1277697521427464,0.7254577783408128,0.277060859157235,1.3035768239776517,typical
Madhya Pradesh,Damoh,23011.0,4,"Middle development, weak schooling",0.029571277619988103,0.811893571092272,0.22609918298842463,1.0188018648939658,borderline
Madhya Pradesh,Datia,23005.0,4,"Middle development, weak schooling",0.13159463763097143,0.7816023538047137,0.2917110518629593,1.3006272372198546,typical
Madhya Pradesh,Dewas,23020.0,4,"Middle development, weak schooling",0.12145712416907883,0.8344196726364929,0.29627919214066567,1.2839681815812547,typical
Madhya Pradesh,Dhar,23021.0,4,"Middle development, weak schooling",0.15048431414484487,0.7957337942196421,0.37452050453236596,1.523605072791643,firm
Madhya Pradesh,Dindori,23036.0,4,"Middle development, weak schooling",0.20313011080114235,0.997340130432951,0.28233564256511456,1.4754018644066702,firm
Madhya Pradesh,Guna,23041.0,4,"Middle development, weak schooling",0.19800061074080025,0.6645888121756741,0.36509479793058575,1.5534522079093962,firm
Madhya Pradesh,Gwalior,23004.0,4,"Middle development, weak schooling",0.06140331559906505,0.9675161912200333,0.2058047949607188,1.0783824259618913,borderline
Madhya Pradesh,Harda,23031.0,5,"Middle development, no standout gap",-0.017943870401784995,0.8133754974266826,0.27867210679286225,1.067206640910392,borderline
Madhya Pradesh,Hoshangabad,23032.0,7,"Middle development, weak women's agency",-0.04856511033269487,0.7468556767479406,0.18279656892935428,1.057517527384264,borderline
Madhya Pradesh,Indore,23022.0,5,"Middle development, no standout gap",0.014461880190058176,0.8712468891315992,0.25024520234507286,1.1555756004932627,typical
Madhya Pradesh,Jhabua,23047.0,4,"Middle development, weak schooling",0.19291378868364217,0.9974643247649048,0.2932232688293407,1.4195550467968323,firm
Madhya Pradesh,Katni,23033.0,4,"Middle development, weak schooling",0.12044360765640282,0.8065348305967005,0.33177713539162274,1.342917259333879,typical
Madhya Pradesh,Khandwa (East Nimar),23049.0,4,"Middle development, weak schooling",0.08778984890653299,0.7965982870396067,0.28799779521384433,1.1812314310448684,typical
Madhya Pradesh,Khargone (West Nimar),23023.0,4,"Middle development, weak schooling",0.1635597358241335,0.8670751683474875,0.3781626111089175,1.496496591111325,firm
Madhya Pradesh,Mandla,23037.0,4,"Middle development, weak schooling",0.13044617094746147,0.9993183614484209,0.28769642854943256,1.2833285634804148,typical
Madhya Pradesh,Mandsaur,23016.0,4,"Middle development, weak schooling",0.10762583277028996,0.9837500378943239,0.22907784013256244,1.197668911938366,typical
Madhya Pradesh,Morena,23002.0,7,"Middle development, weak women's agency",-0.05298498179987794,0.930819689188983,0.2514690361913435,1.1018281177300129,borderline
Madhya Pradesh,Narsimhapur,23035.0,4,"Middle development, weak schooling",0.11678646291536081,0.9109401149596712,0.30295637101826184,1.2799816013824152,typical
Madhya Pradesh,Neemuch,23015.0,4,"Middle development, weak schooling",0.119361934657484,0.8964673367498962,0.3161051257444295,1.2750378979285402,typical
Madhya Pradesh,Panna,23009.0,6,"Low development, weak clean energy and weak civil registration",0.12200938631146573,0.8946322756977008,0.3667637904849134,1.5113962676195556,firm
Madhya Pradesh,Raisen,23029.0,4,"Middle development, weak schooling",0.09961397648657391,0.4971965017709027,0.3396676231215639,1.2515005297584914,typical
Madhya Pradesh,Rajgarh,23025.0,4,"Middle development, weak schooling",0.13868203718977098,0.7234581113078512,0.3023746995845861,1.3539848687844438,firm
Madhya Pradesh,Ratlam,23017.0,4,"Middle development, weak schooling",0.11524588493936977,0.9619492690141092,0.341544374338698,1.2743294091761177,typical
Madhya Pradesh,Rewa,23013.0,6,"Low development, weak clean energy and weak civil registration",-0.02623097838158433,0.6167065178273199,0.25801355921377767,1.026716883424869,borderline
Madhya Pradesh,Sagar,23010.0,4,"Middle development, weak schooling",0.07664492460940807,0.7784391629313746,0.21702849313740957,1.13653917113,borderline
Madhya Pradesh,Satna,23012.0,4,"Middle development, weak schooling",0.022623375858180587,0.9527639352967744,0.21203607327343968,1.0124200095444378,borderline
Madhya Pradesh,Sehore,23028.0,4,"Middle development, weak schooling",0.09511003501836825,0.9063227929764616,0.2157961349384463,1.0667854543952657,borderline
Madhya Pradesh,Seoni,23039.0,4,"Middle development, weak schooling",0.06499475644013192,0.9993142117378627,0.2578148892499002,1.1005267475383487,borderline
Madhya Pradesh,Shahdol,23043.0,4,"Middle development, weak schooling",0.17776072154614841,0.9981348306097365,0.36793004881598235,1.5694864066200447,firm
Madhya Pradesh,Shajapur,23019.0,4,"Middle development, weak schooling",0.13972070007872842,0.9490365317633483,0.3375980645679444,1.33556740711055,typical
Madhya Pradesh,Sheopur,23001.0,4,"Middle development, weak schooling",0.054790422325652226,0.5876834088059847,0.26518732841863696,1.0902878263715148,borderline
Madhya Pradesh,Shivpuri,23006.0,4,"Middle development, weak schooling",0.08424130347728526,0.936181356685691,0.23356052781722658,1.0559127486422126,borderline
Madhya Pradesh,Sidhi,23045.0,4,"Middle development, weak schooling",0.12752765566665464,0.9597671039748574,0.34677233648754086,1.406964362010858,firm
Madhya Pradesh,Singrauli,23046.0,4,"Middle development, weak schooling",0.07856338338897749,0.7876305630856574,0.25377050315604904,1.1533096981823305,typical
Madhya Pradesh,Tikamgarh,23007.0,4,"Middle development, weak schooling",0.12367550975796951,0.8313396425342348,0.2799685176168058,1.2648177765632005,typical
Madhya Pradesh,Ujjain,23018.0,4,"Middle development, weak schooling",0.05129502303072552,0.8240144251061734,0.2625172718664845,1.0525108715102727,borderline
Madhya Pradesh,Umaria,23014.0,4,"Middle development, weak schooling",0.18318213276710832,0.9960207422466156,0.41032364379854747,1.644280678084511,firm
Madhya Pradesh,Vidisha,23026.0,4,"Middle development, weak schooling",0.17178972301827075,0.6995328349597005,0.3198991588863768,1.3471895931658557,typical
Maharashtra,Ahmadnagar,,5,"Middle development, no standout gap",0.018357895368625712,0.727929493037087,0.2209019653642857,1.0868344746802312,borderline
Maharashtra,Akola,27005.0,5,"Middle development, no standout gap",0.0035772991124668114,0.9900860004308354,0.1754099918101161,1.0184389773576084,borderline
Maharashtra,Amravati,27007.0,5,"Middle development, no standout gap",0.12359615865439602,0.6349130985979794,0.33816946163815736,1.522569424220702,firm
Maharashtra,Aurangabad,27019.0,7,"Middle development, weak women's agency",0.11102052603404008,0.9897666856511373,0.3085111329065169,1.558342806829334,firm
Maharashtra,Bhandara,27010.0,5,"Middle development, no standout gap",0.10390672454811103,0.679488688742876,0.3258552426538908,1.4102544631955636,firm
Maharashtra,Bid,27027.0,7,"Middle development, weak women's agency",-0.0055356799306777215,0.9564049668272019,0.2085392667349649,1.1612725197080207,typical
Maharashtra,Buldana,27004.0,5,"Middle development, no standout gap",-0.0023646350469771742,0.5873495088616444,0.2589034906993168,1.0823509091173154,borderline
Maharashtra,Chandrapur,27013.0,5,"Middle development, no standout gap",0.08651792873257932,0.5033153994148388,0.2660137242521027,1.2499039570554675,typical
Maharashtra,Dhule,27002.0,7,"Middle development, weak women's agency",0.03249401557395702,0.9513750731024776,0.2092388201821428,1.1443946759770858,borderline
Maharashtra,Gadchiroli,27012.0,5,"Middle development, no standout gap",0.03345565678603326,0.9894841001394218,0.2778353621577144,1.1400507857518016,borderline
Maharashtra,Gondiya,27011.0,5,"Middle development, no standout gap",0.023089200412331166,0.8101186125627288,0.2879883507116533,1.1561438456774382,typical
Maharashtra,Hingoli,27016.0,5,"Middle development, no standout gap",-0.009955543596610125,0.9759163771979841,0.20734531401816153,1.0469640359685701,borderline
Maharashtra,Jalgaon,27003.0,7,"Middle development, weak women's agency",0.08128252027199112,0.9882021585642045,0.2776302330380338,1.4109294219735933,firm
Maharashtra,Jalna,27018.0,7,"Middle development, weak women's agency",0.030928228942965808,0.9953212918948363,0.21379380314414484,1.1476424534458138,borderline
Maharashtra,Kolhapur,27034.0,3,"High development, strong schooling",-0.027509476231081926,0.5245623422220403,0.1878477737106122,1.0452458731842635,borderline
Maharashtra,Latur,27028.0,5,"Middle development, no standout gap",-0.0019034842013633854,0.9521380671299701,0.20039901533179447,1.0581559515352525,borderline
Maharashtra,Mumbai,27023.0,2,"High development, strong clean energy",0.02963256105989789,0.458068328806374,0.23135169271178374,1.0556035415014116,borderline
Maharashtra,Mumbai Suburban,27022.0,2,"High development, strong clean energy",0.07029180578681243,0.7537659635980004,0.24779959892978348,1.0968559852979811,borderline
Maharashtra,Nagpur,27009.0,2,"High development, strong clean energy",0.017698051447922983,0.6341331780595866,0.20337821559145,1.0285875059646292,borderline
Maharashtra,Nanded,27015.0,7,"Middle development, weak women's agency",-0.023121423104793138,0.9955942198376369,0.2376160667844653,1.1765081596342646,typical
Maharashtra,Nandurbar,27001.0,4,"Middle development, weak schooling",0.02651656639518655,0.6687451545504159,0.20536244615286947,1.0189051817388872,borderline
Maharashtra,Nashik,27020.0,7,"Middle development, weak women's agency",0.057043914638620595,0.9976452426322748,0.21804629493680514,1.2841564862059545,typical
Maharashtra,Osmanabad,27029.0,5,"Middle development, no standout gap",0.015487958017559738,0.4764607004503895,0.2257182381121107,1.065588358831909,borderline
Maharashtra,Palghar,,5,"Middle development, no standout gap",0.06282447225475213,0.612035437711655,0.26425751761452865,1.2322172884449385,typical
Maharashtra,Parbhani,27017.0,7,"Middle development, weak women's agency",-0.02700626312719862,0.9667380994847613,0.23500285832388113,1.0546436696198254,borderline
Maharashtra,Pune,27025.0,2,"High development, strong clean energy",0.04763788602657506,0.9701920929367681,0.1736876823802306,1.018213410767599,borderline
Maharashtra,Raigarh,27024.0,2,"High development, strong clean energy",0.01958794875568392,0.5446754111646526,0.24256435355290942,1.0324323652318617,borderline
Maharashtra,Ratnagiri,27032.0,2,"High development, strong clean energy",0.1314212009102846,0.9306645690298248,0.27794316078967607,1.4153645715522825,firm
Maharashtra,Sangli,27035.0,2,"High development, strong clean energy",0.062058990032661326,0.6738864390554166,0.21520050863847412,1.1094252528538036,borderline
Maharashtra,Satara,27031.0,2,"High development, strong clean energy",0.06382627143232394,0.7608851976831938,0.2707276679481775,1.1800407802314514,typical
Maharashtra,Sindhudurg,27033.0,2,"High development, strong clean energy",0.0861609341801888,0.6927816812380517,0.21787811139920082,1.1296108373843845,borderline
Maharashtra,Solapur,27030.0,2,"High development, strong clean energy",0.028282631536259203,0.7523864156026706,0.1937194582183604,1.0660091860770546,borderline
Maharashtra,Thane,27021.0,2,"High development, strong clean energy",0.08941626395360423,0.7472763447226515,0.23385656986521594,1.2866982339214332,typical
